"player"|"team"|"weight"|"season"
"JANNE_NIINIMAA"|"NYI"|1|"20052006"
"MIKE_YORK"|"NYI"|1|"20052006"
"ARRON_ASHAM"|"NYI"|1|"20052006"
"SHAWN_BATES"|"NYI"|1|"20052006"
"JASON_BLAKE"|"NYI"|1|"20052006"
"RADEK_MARTINEK"|"NYI"|1|"20052006"
"MARK_PARRISH"|"NYI"|1|"20052006"
"GARTH_SNOW"|"NYI"|1|"20052006"
"ALEXEI_YASHIN"|"NYI"|1|"20052006"
"MIROSLAV_SATAN"|"NYI"|1|"20052006"
"BRENT_SOPEL"|"NYI"|1|"20052006"
"ALEXEI_ZHITNIK"|"NYI"|1|"20052006"
"BRAD_LUKOWICH"|"NYI"|1|"20052006"
"WYATT_SMITH"|"NYI"|1|"20052006"
"TRENT_HUNTER"|"NYI"|1|"20052006"
"MATTIAS_WEINHANDL"|"NYI"|1|"20052006"
"OLEG_KVASHA"|"NYI"|1|"20052006"
"RICK_DIPIETRO"|"NYI"|1|"20052006"
"ERIC_GODARD"|"NYI"|1|"20052006"
"JOEL_BOUCHARD"|"NYI"|1|"20052006"
"TOMI_PETTINEN"|"NYI"|1|"20052006"
"SEAN_BERGENHEIM"|"NYI"|1|"20052006"
"ALLAN_ROURKE"|"NYI"|1|"20052006"
"JEFFREY_HAMILTON"|"NYI"|1|"20052006"
"WADE_DUBIELEWICZ"|"NYI"|1|"20052006"
"CHRIS_CAMPOLI"|"NYI"|1|"20052006"
"ROBERT_NILSSON"|"NYI"|1|"20052006"
"PETTERI_NOKELAINEN"|"NYI"|1|"20052006"
"KEVIN_COLLEY"|"NYI"|1|"20052006"
"JEREMY_COLLITON"|"NYI"|1|"20052006"
"BRUNO_GERVAIS"|"NYI"|1|"20052006"
"ROB_COLLINS"|"NYI"|1|"20052006"
"STEVE_REGIER"|"NYI"|1|"20052006"
"MATT_KOALSKA"|"NYI"|1|"20052006"
"RYAN_CALDWELL"|"NYI"|1|"20052006"
"COLE_JARRETT"|"NYI"|1|"20052006"
"MASI_MARJAMAKI"|"NYI"|1|"20052006"
"STEVE_RUCCHIN"|"NYR"|1|"20052006"
"MAREK_MALIK"|"NYR"|1|"20052006"
"KEVIN_WEEKES"|"NYR"|1|"20052006"
"MICHAEL_NYLANDER"|"NYR"|1|"20052006"
"JASON_STRUDWICK"|"NYR"|1|"20052006"
"VILLE_NIEMINEN"|"NYR"|1|"20052006"
"MICHAL_ROZSIVAL"|"NYR"|1|"20052006"
"JAROMIR_JAGR"|"NYR"|1|"20052006"
"DARIUS_KASPARAITIS"|"NYR"|1|"20052006"
"JAMIE_LUNDMARK"|"NYR"|1|"20052006"
"TOM_POTI"|"NYR"|1|"20052006"
"MARTIN_RUCINSKY"|"NYR"|1|"20052006"
"MARTIN_STRAKA"|"NYR"|1|"20052006"
"MARCEL_HOSSA"|"NYR"|1|"20052006"
"CHAD_WISEMAN"|"NYR"|1|"20052006"
"JASON_WARD"|"NYR"|1|"20052006"
"BLAIR_BETTS"|"NYR"|1|"20052006"
"MAXIM_KONDRATIEV"|"NYR"|1|"20052006"
"DOMINIC_MOORE"|"NYR"|1|"20052006"
"JED_ORTMEYER"|"NYR"|1|"20052006"
"FEDOR_FEDOROV"|"NYR"|1|"20052006"
"FEDOR_TYUTIN"|"NYR"|1|"20052006"
"BRYCE_LAMPMAN"|"NYR"|1|"20052006"
"THOMAS_POCK"|"NYR"|1|"20052006"
"RYAN_HOLLWEG"|"NYR"|1|"20052006"
"HENRIK_LUNDQVIST"|"NYR"|1|"20052006"
"PETR_PRUCHA"|"NYR"|1|"20052006"
"AL_MONTOYA"|"NYR"|1|"20052006"
"CHRIS_HOLT"|"NYR"|1|"20052006"
"ALEXANDRE_GIROUX"|"NYR"|1|"20052006"
"JARKKO_IMMONEN"|"NYR"|1|"20052006"
"DAVID_LIFFITON"|"NYR"|1|"20052006"
"DANIEL_ALFREDSSON"|"OTT"|1|"20052006"
"ZDENO_CHARA"|"OTT"|1|"20052006"
"MIKE_FISHER"|"OTT"|1|"20052006"
"MARTIN_HAVLAT"|"OTT"|1|"20052006"
"CHRIS_PHILLIPS"|"OTT"|1|"20052006"
"WADE_REDDEN"|"OTT"|1|"20052006"
"PETER_SCHAEFER"|"OTT"|1|"20052006"
"JASON_SPEZZA"|"OTT"|1|"20052006"
"ANTON_VOLCHENKOV"|"OTT"|1|"20052006"
"DANY_HEATLEY"|"OTT"|1|"20052006"
"BRYAN_SMOLINSKI"|"OTT"|1|"20052006"
"VACLAV_VARADA"|"OTT"|1|"20052006"
"BRAD_NORTON"|"OTT"|1|"20052006"
"CHRIS_NEIL"|"OTT"|1|"20052006"
"TOMAS_MALEC"|"OTT"|1|"20052006"
"STEVE_MARTINS"|"OTT"|1|"20052006"
"DENIS_HAMEL"|"OTT"|1|"20052006"
"RAY_EMERY"|"OTT"|1|"20052006"
"BRIAN_POTHIER"|"OTT"|1|"20052006"
"ANTOINE_VERMETTE"|"OTT"|1|"20052006"
"DOMINIK_HASEK"|"OTT"|1|"20052006"
"CHRIS_KELLY"|"OTT"|1|"20052006"
"BRANDON_BOCHENSKI"|"OTT"|1|"20052006"
"BRIAN_MCGRATTAN"|"OTT"|1|"20052006"
"ANDREJ_MESZAROS"|"OTT"|1|"20052006"
"PATRICK_EAVES"|"OTT"|1|"20052006"
"CHRISTOPH_SCHUBERT"|"OTT"|1|"20052006"
"FILIP_NOVAK"|"OTT"|1|"20052006"
"DERIAN_HATCHER"|"PHI"|1|"20052006"
"BRANKO_RADIVOJEVIC"|"PHI"|1|"20052006"
"BRIAN_SAVAGE"|"PHI"|1|"20052006"
"DONALD_BRASHEAR"|"PHI"|1|"20052006"
"ERIC_DESJARDINS"|"PHI"|1|"20052006"
"ROBERT_ESCHE"|"PHI"|1|"20052006"
"SIMON_GAGNE"|"PHI"|1|"20052006"
"MICHAL_HANDZUS"|"PHI"|1|"20052006"
"KIM_JOHNSSON"|"PHI"|1|"20052006"
"KEITH_PRIMEAU"|"PHI"|1|"20052006"
"DENNIS_SEIDENBERG"|"PHI"|1|"20052006"
"CHRIS_THERIEN"|"PHI"|1|"20052006"
"SAMI_KAPANEN"|"PHI"|1|"20052006"
"TURNER_STEVENSON"|"PHI"|1|"20052006"
"JAMIE_STORR"|"PHI"|1|"20052006"
"MIKE_KNUBLE"|"PHI"|1|"20052006"
"PATRICK_SHARP"|"PHI"|1|"20052006"
"MIKE_RATHJE"|"PHI"|1|"20052006"
"PETER_FORSBERG"|"PHI"|1|"20052006"
"JONATHAN_SIM"|"PHI"|1|"20052006"
"ERIC_CHOUINARD"|"PHI"|1|"20052006"
"PAT_KAVANAGH"|"PHI"|1|"20052006"
"JONI_PITKANEN"|"PHI"|1|"20052006"
"ANTERO_NIITTYMAKI"|"PHI"|1|"20052006"
"RANDY_JONES"|"PHI"|1|"20052006"
"FREDERICK_MEYER"|"PHI"|1|"20052006"
"JEFF_CARTER"|"PHI"|1|"20052006"
"MIKE_RICHARDS"|"PHI"|1|"20052006"
"WADE_SKOLNEY"|"PHI"|1|"20052006"
"R.J._UMBERGER"|"PHI"|1|"20052006"
"RYAN_READY"|"PHI"|1|"20052006"
"BEN_EAGER"|"PHI"|1|"20052006"
"JOSH_GRATTON"|"PHI"|1|"20052006"
"ALEXANDRE R._PICARD"|"PHI"|1|"20052006"
"STEFAN_RUZICKA"|"PHI"|1|"20052006"
"RYAN_POTULNY"|"PHI"|1|"20052006"
"DAVID_PRINTZ"|"PHI"|1|"20052006"
"MIKE_COMRIE"|"PHX"|1|"20052006"
"BRIAN_BOUCHER"|"PHX"|1|"20052006"
"SHANE_DOAN"|"PHX"|1|"20052006"
"MIKE_JOHNSON"|"PHX"|1|"20052006"
"PAUL_MARA"|"PHX"|1|"20052006"
"LADISLAV_NAGY"|"PHX"|1|"20052006"
"PAVEL_BRENDL"|"PHX"|1|"20052006"
"MIKE_LECLERC"|"PHX"|1|"20052006"
"DAVID_TANABE"|"PHX"|1|"20052006"
"SEAN_O'DONNELL"|"PHX"|1|"20052006"
"PETR_NEDVED"|"PHX"|1|"20052006"
"MIKE_RICCI"|"PHX"|1|"20052006"
"DENIS_GAUTHIER"|"PHX"|1|"20052006"
"DEREK_MORRIS"|"PHX"|1|"20052006"
"BOYD_DEVEREAUX"|"PHX"|1|"20052006"
"BRETT_HULL"|"PHX"|1|"20052006"
"CURTIS_JOSEPH"|"PHX"|1|"20052006"
"TYSON_NASH"|"PHX"|1|"20052006"
"OLEG_SAPRYKIN"|"PHX"|1|"20052006"
"JEFF_TAFFE"|"PHX"|1|"20052006"
"MIKE_RUPP"|"PHX"|1|"20052006"
"KRYS_KOLANOS"|"PHX"|1|"20052006"
"MATTHEW_SPILLER"|"PHX"|1|"20052006"
"STEVE_GAINEY"|"PHX"|1|"20052006"
"FREDRIK_SJOSTROM"|"PHX"|1|"20052006"
"TIM_JACKMAN"|"PHX"|1|"20052006"
"ZBYNEK_MICHALEK"|"PHX"|1|"20052006"
"KEITH_BALLARD"|"PHX"|1|"20052006"
"DAVID_LENEVEU"|"PHX"|1|"20052006"
"YANICK_LEHOUX"|"PHX"|1|"20052006"
"MATT_JONES"|"PHX"|1|"20052006"
"BILL_THOMAS"|"PHX"|1|"20052006"
"JOEL_PERRAULT"|"PHX"|1|"20052006"
"JOHN_LECLAIR"|"PIT"|1|"20052006"
"MARK_RECCHI"|"PIT"|1|"20052006"
"LYLE_ODELEIN"|"PIT"|1|"20052006"
"JOCELYN_THIBAULT"|"PIT"|1|"20052006"
"RYAN_VANDENBUSSCHE"|"PIT"|1|"20052006"
"MARIO_LEMIEUX"|"PIT"|1|"20052006"
"DICK_TARNSTROM"|"PIT"|1|"20052006"
"SERGEI_GONCHAR"|"PIT"|1|"20052006"
"RICO_FATA"|"PIT"|1|"20052006"
"ANDRE_ROY"|"PIT"|1|"20052006"
"ZIGMUND_PALFFY"|"PIT"|1|"20052006"
"DANY_SABOURIN"|"PIT"|1|"20052006"
"RIC_JACKMAN"|"PIT"|1|"20052006"
"STEVE_POAPST"|"PIT"|1|"20052006"
"JOSEF_MELICHAR"|"PIT"|1|"20052006"
"LASSE_PIRJETA"|"PIT"|1|"20052006"
"GUILLAUME_LEFEBVRE"|"PIT"|1|"20052006"
"BROOKS_ORPIK"|"PIT"|1|"20052006"
"ALAIN_NASREDDINE"|"PIT"|1|"20052006"
"SEBASTIEN_CARON"|"PIT"|1|"20052006"
"KONSTANTIN_KOLTSOV"|"PIT"|1|"20052006"
"TOMAS_SUROVY"|"PIT"|1|"20052006"
"MARC-ANDRE_FLEURY"|"PIT"|1|"20052006"
"RYAN_MALONE"|"PIT"|1|"20052006"
"MATT_MURLEY"|"PIT"|1|"20052006"
"ROB_SCUDERI"|"PIT"|1|"20052006"
"MATT_HUSSEY"|"PIT"|1|"20052006"
"SIDNEY_CROSBY"|"PIT"|1|"20052006"
"MAXIME_TALBOT"|"PIT"|1|"20052006"
"ERIK_CHRISTENSEN"|"PIT"|1|"20052006"
"RYAN_WHITNEY"|"PIT"|1|"20052006"
"SHANE_ENDICOTT"|"PIT"|1|"20052006"
"MICHEL_OUELLET"|"PIT"|1|"20052006"
"COLBY_ARMSTRONG"|"PIT"|1|"20052006"
"NOAH_WELCH"|"PIT"|1|"20052006"
"WAYNE_PRIMEAU"|"SJS"|1|"20052006"
"ALYN_MCCAULEY"|"SJS"|1|"20052006"
"JONATHAN_CHEECHOO"|"SJS"|1|"20052006"
"SCOTT_HANNAN"|"SJS"|1|"20052006"
"PATRICK_MARLEAU"|"SJS"|1|"20052006"
"EVGENI_NABOKOV"|"SJS"|1|"20052006"
"MARK_SMITH"|"SJS"|1|"20052006"
"MARCO_STURM"|"SJS"|1|"20052006"
"SCOTT_PARKER"|"SJS"|1|"20052006"
"SCOTT_THORNTON"|"SJS"|1|"20052006"
"BRAD_STUART"|"SJS"|1|"20052006"
"JIM_FAHEY"|"SJS"|1|"20052006"
"KYLE_MCLAREN"|"SJS"|1|"20052006"
"JOSH_LANGFELD"|"SJS"|1|"20052006"
"NICHOLAS_DIMITRAKOS"|"SJS"|1|"20052006"
"ROB_DAVISON"|"SJS"|1|"20052006"
"VESA_TOSKALA"|"SJS"|1|"20052006"
"CHRISTIAN_EHRHOFF"|"SJS"|1|"20052006"
"NILS_EKMAN"|"SJS"|1|"20052006"
"MILAN_MICHALEK"|"SJS"|1|"20052006"
"TOM_PREISSING"|"SJS"|1|"20052006"
"PATRICK_RISSMILLER"|"SJS"|1|"20052006"
"NOLAN_SCHAEFER"|"SJS"|1|"20052006"
"MARCEL_GOC"|"SJS"|1|"20052006"
"RYANE_CLOWE"|"SJS"|1|"20052006"
"JOSH_GORGES"|"SJS"|1|"20052006"
"STEVE_BERNIER"|"SJS"|1|"20052006"
"GRANT_STEVENSON"|"SJS"|1|"20052006"
"DOUG_MURRAY"|"SJS"|1|"20052006"
"MATT_CARKNER"|"SJS"|1|"20052006"
"MATT_CARLE"|"SJS"|1|"20052006"
"ERIC_BREWER"|"STL"|1|"20052006"
"SCOTT_YOUNG"|"STL"|1|"20052006"
"PATRICK_LALIME"|"STL"|1|"20052006"
"ERIC_WEINRICH"|"STL"|1|"20052006"
"MIKE_SILLINGER"|"STL"|1|"20052006"
"ERIC_BOGUNIECKI"|"STL"|1|"20052006"
"PETR_CAJANEK"|"STL"|1|"20052006"
"DALLAS_DRAKE"|"STL"|1|"20052006"
"BARRET_JACKMAN"|"STL"|1|"20052006"
"JAMAL_MAYERS"|"STL"|1|"20052006"
"VLADIMIR_ORSZAGH"|"STL"|1|"20052006"
"BRYCE_SALVADOR"|"STL"|1|"20052006"
"KEITH_TKACHUK"|"STL"|1|"20052006"
"DOUG_WEIGHT"|"STL"|1|"20052006"
"RYAN_JOHNSON"|"STL"|1|"20052006"
"AARON_DOWNEY"|"STL"|1|"20052006"
"DEAN_MCAMMOND"|"STL"|1|"20052006"
"MATT_WALKER"|"STL"|1|"20052006"
"TRENT_WHITFIELD"|"STL"|1|"20052006"
"CHRISTIAN_BACKMAN"|"STL"|1|"20052006"
"CURTIS_SANFORD"|"STL"|1|"20052006"
"JASON_BACASHIHUA"|"STL"|1|"20052006"
"PETER_SEJNA"|"STL"|1|"20052006"
"MARK_RYCROFT"|"STL"|1|"20052006"
"MIKE_STUART"|"STL"|1|"20052006"
"TIMOFEI_SHISHKANOV"|"STL"|1|"20052006"
"REINHARD_DIVIS"|"STL"|1|"20052006"
"JEFF_HOGGAN"|"STL"|1|"20052006"
"JAY_MCCLEMENT"|"STL"|1|"20052006"
"ANDY_ROACH"|"STL"|1|"20052006"
"LEE_STEMPNIAK"|"STL"|1|"20052006"
"JEFF_WOYWITKA"|"STL"|1|"20052006"
"COLIN_HEMINGWAY"|"STL"|1|"20052006"
"DENNIS_WIDEMAN"|"STL"|1|"20052006"
"CHRIS_BECKFORD-TSEU"|"STL"|1|"20052006"
"JON_DISALVATORE"|"STL"|1|"20052006"
"MIKE_GLUMAC"|"STL"|1|"20052006"
"ROB_DIMAIO"|"TBL"|1|"20052006"
"DARRYL_SYDOR"|"TBL"|1|"20052006"
"DAVE_ANDREYCHUK"|"TBL"|1|"20052006"
"DAN_BOYLE"|"TBL"|1|"20052006"
"RUSLAN_FEDOTENKO"|"TBL"|1|"20052006"
"PAVEL_KUBINA"|"TBL"|1|"20052006"
"VINCENT_LECAVALIER"|"TBL"|1|"20052006"
"FREDRIK_MODIN"|"TBL"|1|"20052006"
"VACLAV_PROSPAL"|"TBL"|1|"20052006"
"BRAD_RICHARDS"|"TBL"|1|"20052006"
"CORY_SARICH"|"TBL"|1|"20052006"
"MARTIN_ST. LOUIS"|"TBL"|1|"20052006"
"TIM_TAYLOR"|"TBL"|1|"20052006"
"JOHN_GRAHAME"|"TBL"|1|"20052006"
"NOLAN_PRATT"|"TBL"|1|"20052006"
"CHRIS_DINGMAN"|"TBL"|1|"20052006"
"NORMAN_MILLEY"|"TBL"|1|"20052006"
"SEAN_BURKE"|"TBL"|1|"20052006"
"DIMITRY_AFANASENKOV"|"TBL"|1|"20052006"
"MARTIN_CIBAK"|"TBL"|1|"20052006"
"TIMO_HELBLING"|"TBL"|1|"20052006"
"PAUL_RANGER"|"TBL"|1|"20052006"
"EVGENY_ARTYUKHIN"|"TBL"|1|"20052006"
"NICK_TARNASKY"|"TBL"|1|"20052006"
"BRIAN_EKLUND"|"TBL"|1|"20052006"
"GERALD_COLEMAN"|"TBL"|1|"20052006"
"RYAN_CRAIG"|"TBL"|1|"20052006"
"DARREN_REID"|"TBL"|1|"20052006"
"JIM_CAMPBELL"|"TBL"|1|"20052006"
"DOUG_O'BRIEN"|"TBL"|1|"20052006"
"MARIUSZ_CZERKAWSKI"|"TOR"|1|"20052006"
"CHAD_KILGER"|"TOR"|1|"20052006"
"JEFF_O'NEILL"|"TOR"|1|"20052006"
"JASON_ALLISON"|"TOR"|1|"20052006"
"J-SEBASTIEN_AUBIN"|"TOR"|1|"20052006"
"KEN_KLEE"|"TOR"|1|"20052006"
"ERIC_LINDROS"|"TOR"|1|"20052006"
"ALEXANDER_KHAVANOV"|"TOR"|1|"20052006"
"CLARKE_WILM"|"TOR"|1|"20052006"
"NIK_ANTROPOV"|"TOR"|1|"20052006"
"ED_BELFOUR"|"TOR"|1|"20052006"
"AKI_BERG"|"TOR"|1|"20052006"
"TIE_DOMI"|"TOR"|1|"20052006"
"TOMAS_KABERLE"|"TOR"|1|"20052006"
"BRYAN_MCCABE"|"TOR"|1|"20052006"
"MATS_SUNDIN"|"TOR"|1|"20052006"
"DARCY_TUCKER"|"TOR"|1|"20052006"
"WADE_BELAK"|"TOR"|1|"20052006"
"NATHAN_PERROTT"|"TOR"|1|"20052006"
"ALEXEI_PONIKAROVSKY"|"TOR"|1|"20052006"
"MIKAEL_TELLQVIST"|"TOR"|1|"20052006"
"MATT_STAJAN"|"TOR"|1|"20052006"
"JOHN_POHL"|"TOR"|1|"20052006"
"KRONWALL_KRONVALL"|"TOR"|1|"20052006"
"CARLO_COLAIACOVO"|"TOR"|1|"20052006"
"KYLE_WELLWOOD"|"TOR"|1|"20052006"
"ALEX_STEEN"|"TOR"|1|"20052006"
"ANDY_WOZNIEWSKI"|"TOR"|1|"20052006"
"JAY_HARRISON"|"TOR"|1|"20052006"
"BEN_ONDRUS"|"TOR"|1|"20052006"
"BRENDAN_BELL"|"TOR"|1|"20052006"
"IAN_WHITE"|"TOR"|1|"20052006"
"JEREMY_WILLIAMS"|"TOR"|1|"20052006"
"ANSON_CARTER"|"VAN"|1|"20052006"
"JOSH_GREEN"|"VAN"|1|"20052006"
"BRYAN_ALLEN"|"VAN"|1|"20052006"
"TODD_BERTUZZI"|"VAN"|1|"20052006"
"DAN_CLOUTIER"|"VAN"|1|"20052006"
"MATT_COOKE"|"VAN"|1|"20052006"
"ED_JOVANOVSKI"|"VAN"|1|"20052006"
"TREVOR_LINDEN"|"VAN"|1|"20052006"
"BRENDAN_MORRISON"|"VAN"|1|"20052006"
"MARKUS_NASLUND"|"VAN"|1|"20052006"
"MATTIAS_OHLUND"|"VAN"|1|"20052006"
"JARKKO_RUUTU"|"VAN"|1|"20052006"
"SAMI_SALO"|"VAN"|1|"20052006"
"DANIEL_SEDIN"|"VAN"|1|"20052006"
"HENRIK_SEDIN"|"VAN"|1|"20052006"
"RICHARD_PARK"|"VAN"|1|"20052006"
"SVEN_BUTENSCHON"|"VAN"|1|"20052006"
"LEE_GOREN"|"VAN"|1|"20052006"
"STEVE_MCCARTHY"|"VAN"|1|"20052006"
"NOLAN_BAUMGARTNER"|"VAN"|1|"20052006"
"ALEX_AULD"|"VAN"|1|"20052006"
"MAXIME_OUELLET"|"VAN"|1|"20052006"
"WADE_BROOKBANK"|"VAN"|1|"20052006"
"NATHAN_SMITH"|"VAN"|1|"20052006"
"RYAN_KESLER"|"VAN"|1|"20052006"
"TYLER_BOUCK"|"VAN"|1|"20052006"
"JOZEF_BALEJ"|"VAN"|1|"20052006"
"ROB_MCVICAR"|"VAN"|1|"20052006"
"KEVIN_BIEKSA"|"VAN"|1|"20052006"
"RICK_RYPIEN"|"VAN"|1|"20052006"
"ALEX_BURROWS"|"VAN"|1|"20052006"
"TOMAS_MOJZIS"|"VAN"|1|"20052006"
"PRESTIN_RYAN"|"VAN"|1|"20052006"
"PETR_SYKORA"|"WPG"|1|"20052006"
"JEFF_FRIESEN"|"WPG"|1|"20052006"
"ANDREW_CASSELS"|"WPG"|1|"20052006"
"STEVE_EMINGER"|"WPG"|1|"20052006"
"JEFF_HALPERN"|"WPG"|1|"20052006"
"STEPHEN_PEAT"|"WPG"|1|"20052006"
"DAINIUS_ZUBRUS"|"WPG"|1|"20052006"
"BEN_CLYMER"|"WPG"|1|"20052006"
"IVAN_MAJESKY"|"WPG"|1|"20052006"
"MATT_BRADLEY"|"WPG"|1|"20052006"
"CHRIS_CLARK"|"WPG"|1|"20052006"
"BRIAN_SUTHERBY"|"WPG"|1|"20052006"
"BRENDAN_WITT"|"WPG"|1|"20052006"
"OLAF_KOLZIG"|"WPG"|1|"20052006"
"BRYAN_MUIR"|"WPG"|1|"20052006"
"SHAONE_MORRISONN"|"WPG"|1|"20052006"
"BRIAN_WILLSIE"|"WPG"|1|"20052006"
"COLIN_FORBES"|"WPG"|1|"20052006"
"BRENT_JOHNSON"|"WPG"|1|"20052006"
"MATHIEU_BIRON"|"WPG"|1|"20052006"
"FREDERIC_CASSIVI"|"WPG"|1|"20052006"
"BOYD_GORDON"|"WPG"|1|"20052006"
"MATT_PETTINGER"|"WPG"|1|"20052006"
"BOYD_KANE"|"WPG"|1|"20052006"
"NOLAN_YONKMAN"|"WPG"|1|"20052006"
"DOUG_DOULL"|"WPG"|1|"20052006"
"GRAHAM_MINK"|"WPG"|1|"20052006"
"MIKE_GREEN"|"WPG"|1|"20052006"
"BROOKS_LAICH"|"WPG"|1|"20052006"
"JAMIE_HEWARD"|"WPG"|1|"20052006"
"ALEX_OVECHKIN"|"WPG"|1|"20052006"
"JAKUB_KLEPIS"|"WPG"|1|"20052006"
"TOMAS_FLEISCHMANN"|"WPG"|1|"20052006"
"ERIC_FEHR"|"WPG"|1|"20052006"
"DAVID_STECKEL"|"WPG"|1|"20052006"
"LOUIS_ROBITAILLE"|"WPG"|1|"20052006"
"JONAS_JOHANSSON"|"WPG"|1|"20052006"
"TODD_MARCHANT"|"ANA"|1|"20062007"
"STANISLAV_CHISTOV"|"ANA"|1|"20062007"
"JEAN-SEBASTIEN_GIGUERE"|"ANA"|1|"20062007"
"ANDY_MCDONALD"|"ANA"|1|"20062007"
"SCOTT_NIEDERMAYER"|"ANA"|1|"20062007"
"SHAWN_THORNTON"|"ANA"|1|"20062007"
"IAN_MORAN"|"ANA"|1|"20062007"
"SEAN_O'DONNELL"|"ANA"|1|"20062007"
"TRAVIS_GREEN"|"ANA"|1|"20062007"
"TEEMU_SELANNE"|"ANA"|1|"20062007"
"ROB_NIEDERMAYER"|"ANA"|1|"20062007"
"TODD_FEDORUK"|"ANA"|1|"20062007"
"ILYA_BRYZGALOV"|"ANA"|1|"20062007"
"SAMUEL_PAHLSSON"|"ANA"|1|"20062007"
"FRANCOIS_BEAUCHEMIN"|"ANA"|1|"20062007"
"CHRIS_PRONGER"|"ANA"|1|"20062007"
"JOE_DIPENTA"|"ANA"|1|"20062007"
"TRAVIS_MOEN"|"ANA"|1|"20062007"
"CHRIS_KUNITZ"|"ANA"|1|"20062007"
"RYAN_GETZLAF"|"ANA"|1|"20062007"
"COREY_PERRY"|"ANA"|1|"20062007"
"MICHAEL_WALL"|"ANA"|1|"20062007"
"DUSTIN_PENNER"|"ANA"|1|"20062007"
"SHANE_O'BRIEN"|"ANA"|1|"20062007"
"RYAN_SHANNON"|"ANA"|1|"20062007"
"KENT_HUSKINS"|"ANA"|1|"20062007"
"AARON_ROME"|"ANA"|1|"20062007"
"TIM_BRENT"|"ANA"|1|"20062007"
"BJORN_MELIN"|"ANA"|1|"20062007"
"CURTIS_GLENCROSS"|"ANA"|1|"20062007"
"DREW_MILLER"|"ANA"|1|"20062007"
"RYAN_CARTER"|"ANA"|1|"20062007"
"NIKO_KAPANEN"|"ATL"|1|"20062007"
"SHANE_HNIDY"|"ATL"|1|"20062007"
"MARIAN_HOSSA"|"ATL"|1|"20062007"
"NICLAS_HAVELID"|"ATL"|1|"20062007"
"JASON_KROG"|"ATL"|1|"20062007"
"STEVE_RUCCHIN"|"ATL"|1|"20062007"
"VITALY_VISHNEVSKI"|"ATL"|1|"20062007"
"ILYA_KOVALCHUK"|"ATL"|1|"20062007"
"VYACHESLAV_KOZLOV"|"ATL"|1|"20062007"
"ANDY_SUTTON"|"ATL"|1|"20062007"
"ERIC_BOULTON"|"ATL"|1|"20062007"
"JOHAN_HEDBERG"|"ATL"|1|"20062007"
"GLEN_METROPOLIT"|"ATL"|1|"20062007"
"SCOTT_MELLANBY"|"ATL"|1|"20062007"
"GREG_DE VRIES"|"ATL"|1|"20062007"
"DARREN_HAYDAR"|"ATL"|1|"20062007"
"STEVE_MCCARTHY"|"ATL"|1|"20062007"
"BOBBY_HOLIK"|"ATL"|1|"20062007"
"JONATHAN_SIM"|"ATL"|1|"20062007"
"JEAN-PIERRE_VIGIER"|"ATL"|1|"20062007"
"GARNET_EXELBY"|"ATL"|1|"20062007"
"BRAD_LARSEN"|"ATL"|1|"20062007"
"MARK_POPOVIC"|"ATL"|1|"20062007"
"DEREK_MACKENZIE"|"ATL"|1|"20062007"
"KARI_LEHTONEN"|"ATL"|1|"20062007"
"BRAYDON_COBURN"|"ATL"|1|"20062007"
"JIM_SLATER"|"ATL"|1|"20062007"
"PAUL_MARA"|"BOS"|1|"20062007"
"ZDENO_CHARA"|"BOS"|1|"20062007"
"SHEAN_DONOVAN"|"BOS"|1|"20062007"
"WAYNE_PRIMEAU"|"BOS"|1|"20062007"
"P.J._AXELSSON"|"BOS"|1|"20062007"
"GLEN_MURRAY"|"BOS"|1|"20062007"
"TIM_THOMAS"|"BOS"|1|"20062007"
"JASON_YORK"|"BOS"|1|"20062007"
"MARCO_STURM"|"BOS"|1|"20062007"
"NATHAN_DEMPSEY"|"BOS"|1|"20062007"
"PHILIPPE_SAUVE"|"BOS"|1|"20062007"
"MARC_SAVARD"|"BOS"|1|"20062007"
"BRAD_STUART"|"BOS"|1|"20062007"
"BRIAN_FINLEY"|"BOS"|1|"20062007"
"BOBBY_ALLEN"|"BOS"|1|"20062007"
"PATRICE_BERGERON"|"BOS"|1|"20062007"
"WADE_BROOKBANK"|"BOS"|1|"20062007"
"MARK_MOWERS"|"BOS"|1|"20062007"
"JEREMY_REICH"|"BOS"|1|"20062007"
"BRAD_BOYES"|"BOS"|1|"20062007"
"ANDREW_ALBERTS"|"BOS"|1|"20062007"
"HANNU_TOIVONEN"|"BOS"|1|"20062007"
"JEFF_HOGGAN"|"BOS"|1|"20062007"
"MILAN_JURCINA"|"BOS"|1|"20062007"
"BEN_WALTER"|"BOS"|1|"20062007"
"YAN_STASTNY"|"BOS"|1|"20062007"
"MARK_STUART"|"BOS"|1|"20062007"
"PHIL_KESSEL"|"BOS"|1|"20062007"
"NATE_THOMPSON"|"BOS"|1|"20062007"
"MATT_LASHOFF"|"BOS"|1|"20062007"
"PETR_TENKRAT"|"BOS"|1|"20062007"
"JONATHAN_SIGALET"|"BOS"|1|"20062007"
"DAVID_KREJCI"|"BOS"|1|"20062007"
"PETR_KALUS"|"BOS"|1|"20062007"
"DANIEL_BRIERE"|"BUF"|1|"20062007"
"TEPPO_NUMMINEN"|"BUF"|1|"20062007"
"JAROSLAV_SPACEK"|"BUF"|1|"20062007"
"MARTIN_BIRON"|"BUF"|1|"20062007"
"TIM_CONNOLLY"|"BUF"|1|"20062007"
